ProductID,UserID,Rating,Text
369,AVqkIdntQMlgsOJE6fuB,3,Good delivery
369,AVqkIdntQMlgsOJE6fuB,5,Patanjali always Awesome
1095,AVqkIdntQMlgsOJE6fuB,1,"Only 3 item received, ashwagandha is missing from box"
1095,AVqkIdntQMlgsOJE6fuB,5,"Good products, very fastest delivery for Amazon"
369,AVqkIdntQMlgsOJE6fuB,1,Seal broken product delivered.NOT satisfied
369,AVqkIdntQMlgsOJE6fuB,5,Very Nice but delivery charges is high
369,AVqkIdntQMlgsOJE6fuB,3,I actually don't like this product. Product is not effective for your hair. After using this product felt like its damaging my hair.
1095,B08DLL7C2D,5,Bought it for my father. He liked it very much.
1095,B08DLL7C2D,5,Its nice. I purchase for my sister to give as gift to her professor..its perfect for 50+..exactly as shown in picture and very elegant looks.
369,B08DLL7C2D,5,Very good watch for college or university going students.
333,AVqkIdntQMlgsOJE6fuB,4,The watch looks magnificent. But the box in which the watch was packed by the seller is very dusty.
949,B08GWV3SM6,1,A usual product...not a de soap...this is a normal bath soap. Please don't buy if you are really looking for a deo soap.
697,B08GWV3SM6,2,Smells like a Bar soap. Local soap. Not good
949,B08GWV3SM6,5,Good soap with very long lasting fragnance.. One free soap with the pack. Smells and also has cooling effect in the body..
697,B08GWV3SM6,5,Scent good
89,B08GWV3SM6,5,Fragrance is really freshening. Aroma could be felt even before opening the parcel. Got at ₹165.
684,B08GWV3SM6,5,For Summers it's just great... Feels cool cool... And yeah fragnace lasts for long enough. Using for past 2years.
89,B08GWV3SM6,5,It comes with a mild fragrance which keeps you nd your body refresh. Best of cinthol from all the other varieties of soap.
684,B08GWV3SM6,4,i felt a burn at eyebrows most of the face wash cool and pefume is awesome got 165 for 8 on amazon offer
89,B08GWV3SM6,5,Very nice product.
684,B08GWV3SM6,3,Durable perfume...Nice scent
89,B08GWV3SM6,5,Gidrej product are always trustable.It's cool and fresh!!!!
684,B08GWV3SM6,5,Nice quality product. Great product. Buying all the product from Amazon Pantry regularly.Thank you Amazon for such great quality products at such an affordable rate.
823,B08GWV3SM6,1,I placed order 4+1 soaps.But I have received without seal pack with 4 No's soaps only. Now how can get remaining soap.
823,B08GWV3SM6,3,"The soap is ok for bathing, no scent at all, more drier. The green one from cinthol is much better."
847,B08GWV3SM6,5,For a long time I was searching for Indian soap equal to USA Ivory soap or the soap you get in Holiday Inn Hotels. Here it is!!!! Thank you Cinthol!
910,AVph0EeEilAPnD_x9myq,3,Good but not great
333,AVqkIdntQMlgsOJE6fuB,5,"Quick,easy to make & tasty too."
