,book_id,title,user_id,rating,review,sentiment,score,raw_ratings
2312,24,Fantastic Beasts and Where to Find Them,9771,4,attractive book,0.8,3.2,4
2313,24,Fantastic Beasts and Where to Find Them,10111,4,awesome,1,4,5
2314,24,Fantastic Beasts and Where to Find Them,10140,3,not bad,-0.7,-2.1,1
2315,24,Fantastic Beasts and Where to Find Them,10249,5,fabulous,0.4,2,4
2316,24,Fantastic Beasts and Where to Find Them,10288,5,best book,1,5,5
2317,24,Fantastic Beasts and Where to Find Them,10509,2,bad quality book,-0.7,-1.4,1
2318,24,Fantastic Beasts and Where to Find Them,10751,5,Excellent,1,5,5
2319,24,Fantastic Beasts and Where to Find Them,10944,4,nice,0.6,2.4,4
2320,24,Fantastic Beasts and Where to Find Them,11285,4,very good,0.7,2.8,4
2321,24,Fantastic Beasts and Where to Find Them,11408,4,Excellent,1,4,5
2322,24,Fantastic Beasts and Where to Find Them,11599,5,Excellent,1,5,5
2323,24,Fantastic Beasts and Where to Find Them,11854,4,very good,0.7,2.8,4
2324,24,Fantastic Beasts and Where to Find Them,11868,5,interesting,0.5,2.5,4
2325,24,Fantastic Beasts and Where to Find Them,11927,5,attractive book,0.8,4,5
2326,24,Fantastic Beasts and Where to Find Them,11999,3,good,0.7,2.1,4
2327,24,Fantastic Beasts and Where to Find Them,12466,3,not bad,-0.7,-2.1,1
2328,24,Fantastic Beasts and Where to Find Them,12471,5,very good,0.7,3.5,5
2329,24,Fantastic Beasts and Where to Find Them,12476,4,very good,0.7,2.8,4
2330,24,Fantastic Beasts and Where to Find Them,12874,4,interesting,0.5,2,4
2331,24,Fantastic Beasts and Where to Find Them,12946,4,fabulous,0.4,1.6,3
2332,24,Fantastic Beasts and Where to Find Them,13544,5,fabulous,0.4,2,4
2333,24,Fantastic Beasts and Where to Find Them,14372,3,good,0.7,2.1,4
2334,24,Fantastic Beasts and Where to Find Them,14546,5,awesome,1,5,5
2335,24,Fantastic Beasts and Where to Find Them,14603,4,fabulous,0.4,1.6,3
2336,24,Fantastic Beasts and Where to Find Them,14936,4,interesting,0.5,2,4
2337,24,Fantastic Beasts and Where to Find Them,15318,3,good,0.7,2.1,4
2338,24,Fantastic Beasts and Where to Find Them,15604,4,attractive book,0.8,3.2,4
2339,24,Fantastic Beasts and Where to Find Them,16569,4,interesting,0.5,2,4
2340,24,Fantastic Beasts and Where to Find Them,16913,4,best book,1,4,5
2341,24,Fantastic Beasts and Where to Find Them,17566,4,nice,0.6,2.4,4
2342,24,Fantastic Beasts and Where to Find Them,17984,5,best book,1,5,5
2343,24,Fantastic Beasts and Where to Find Them,18031,5,Excellent,1,5,5
2344,24,Fantastic Beasts and Where to Find Them,18100,4,attractive book,0.8,3.2,4
2345,24,Fantastic Beasts and Where to Find Them,18313,5,nice,0.6,3,4
2346,24,Fantastic Beasts and Where to Find Them,18361,4,best book,1,4,5
2347,24,Fantastic Beasts and Where to Find Them,19724,5,fabulous,0.4,2,4
2348,24,Fantastic Beasts and Where to Find Them,19729,4,interesting,0.5,2,4
2349,24,Fantastic Beasts and Where to Find Them,19942,4,best book,1,4,5
2350,24,Fantastic Beasts and Where to Find Them,20076,4,Excellent,1,4,5
2351,24,Fantastic Beasts and Where to Find Them,21228,5,very good,0.7,3.5,5
2352,24,Fantastic Beasts and Where to Find Them,21676,5,fabulous,0.4,2,4
2353,24,Fantastic Beasts and Where to Find Them,21713,4,attractive book,0.8,3.2,4
2354,24,Fantastic Beasts and Where to Find Them,23603,5,attractive book,0.8,4,5
2355,24,Fantastic Beasts and Where to Find Them,23612,5,fabulous,0.4,2,4
2356,24,Fantastic Beasts and Where to Find Them,24499,4,interesting,0.5,2,4
2357,24,Fantastic Beasts and Where to Find Them,24582,5,Excellent,1,5,5
2358,24,Fantastic Beasts and Where to Find Them,24845,4,Excellent,1,4,5
2359,24,Fantastic Beasts and Where to Find Them,25164,4,best book,1,4,5
2360,24,Fantastic Beasts and Where to Find Them,25278,5,best book,1,5,5
2361,24,Fantastic Beasts and Where to Find Them,26145,3,not bad,-0.7,-2.1,1
2362,24,Fantastic Beasts and Where to Find Them,26718,4,fabulous,0.4,1.6,3
2363,24,Fantastic Beasts and Where to Find Them,27934,3,ok,0.5,1.5,3
2364,24,Fantastic Beasts and Where to Find Them,28158,4,Excellent,1,4,5
2365,24,Fantastic Beasts and Where to Find Them,28824,4,awesome,1,4,5
2366,24,Fantastic Beasts and Where to Find Them,29819,5,nice,0.6,3,4
2367,24,Fantastic Beasts and Where to Find Them,30283,5,awesome,1,5,5
2368,24,Fantastic Beasts and Where to Find Them,30313,5,attractive book,0.8,4,5
2369,24,Fantastic Beasts and Where to Find Them,30944,3,good,0.7,2.1,4
2370,24,Fantastic Beasts and Where to Find Them,31001,5,attractive book,0.8,4,5
2371,24,Fantastic Beasts and Where to Find Them,32055,4,Excellent,1,4,5
2372,24,Fantastic Beasts and Where to Find Them,32305,5,nice,0.6,3,4
2373,24,Fantastic Beasts and Where to Find Them,32592,4,very good,0.7,2.8,4
2374,24,Fantastic Beasts and Where to Find Them,32635,5,fabulous,0.4,2,4
2375,24,Fantastic Beasts and Where to Find Them,32918,5,Excellent,1,5,5
2376,24,Fantastic Beasts and Where to Find Them,33065,5,awesome,1,5,5
2377,24,Fantastic Beasts and Where to Find Them,33697,5,best book,1,5,5
2378,24,Fantastic Beasts and Where to Find Them,33864,4,fabulous,0.4,1.6,3
2379,24,Fantastic Beasts and Where to Find Them,36099,5,best book,1,5,5
2380,24,Fantastic Beasts and Where to Find Them,37746,3,can do better,0.5,1.5,3
2381,24,Fantastic Beasts and Where to Find Them,40126,5,very good,0.7,3.5,5
2382,24,Fantastic Beasts and Where to Find Them,41074,4,awesome,1,4,5
2383,24,Fantastic Beasts and Where to Find Them,41318,5,nice,0.6,3,4
2384,24,Fantastic Beasts and Where to Find Them,43602,3,can do better,0.5,1.5,3
2385,24,Fantastic Beasts and Where to Find Them,45269,4,nice,0.6,2.4,4
2386,24,Fantastic Beasts and Where to Find Them,45554,4,best book,1,4,5
2387,24,Fantastic Beasts and Where to Find Them,46421,5,nice,0.6,3,4
2388,24,Fantastic Beasts and Where to Find Them,47476,4,best book,1,4,5
2389,24,Fantastic Beasts and Where to Find Them,47800,5,awesome,1,5,5
2390,24,Fantastic Beasts and Where to Find Them,48482,4,Excellent,1,4,5
2391,24,Fantastic Beasts and Where to Find Them,48559,3,ok,0.5,1.5,3
2392,24,Fantastic Beasts and Where to Find Them,48687,1,bad quality book,-0.7,-0.7,2
2393,24,Fantastic Beasts and Where to Find Them,49298,5,attractive book,0.8,4,5
2394,24,Fantastic Beasts and Where to Find Them,50342,5,Excellent,1,5,5
2395,24,Fantastic Beasts and Where to Find Them,51065,5,very good,0.7,3.5,5
2396,24,Fantastic Beasts and Where to Find Them,51460,4,nice,0.6,2.4,4
2397,24,Fantastic Beasts and Where to Find Them,51762,5,Excellent,1,5,5
2398,24,Fantastic Beasts and Where to Find Them,51838,4,awesome,1,4,5
2399,24,Fantastic Beasts and Where to Find Them,53293,5,best book,1,5,5
2400,25,Behind Closed Doors,588,5,awesome,1,5,5
2401,25,Behind Closed Doors,2077,3,not bad,-0.7,-2.1,1
2402,25,Behind Closed Doors,3022,4,very good,0.7,2.8,4
2403,25,Behind Closed Doors,3922,5,nice,0.6,3,4
2404,25,Behind Closed Doors,5436,5,fabulous,0.4,2,4
2405,25,Behind Closed Doors,6252,5,interesting,0.5,2.5,4
2406,25,Behind Closed Doors,6634,3,ok,0.5,1.5,3
2407,25,Behind Closed Doors,8167,4,best book,1,4,5
2408,25,Behind Closed Doors,8454,3,good,0.7,2.1,4
2409,25,Behind Closed Doors,9011,4,fabulous,0.4,1.6,3
2410,25,Behind Closed Doors,9244,3,not bad,-0.7,-2.1,1
2411,25,Behind Closed Doors,9731,4,awesome,1,4,5
2412,25,Behind Closed Doors,9771,4,interesting,0.5,2,4
2413,25,Behind Closed Doors,10140,3,can do better,0.5,1.5,3
2414,25,Behind Closed Doors,10249,5,very good,0.7,3.5,5
2415,25,Behind Closed Doors,10288,5,best book,1,5,5
2416,25,Behind Closed Doors,10751,5,attractive book,0.8,4,5
2417,25,Behind Closed Doors,10944,4,best book,1,4,5
2418,25,Behind Closed Doors,11285,4,nice,0.6,2.4,4
2419,25,Behind Closed Doors,11408,4,fabulous,0.4,1.6,3
2420,25,Behind Closed Doors,11691,4,best book,1,4,5
2421,25,Behind Closed Doors,11854,4,fabulous,0.4,1.6,3
2422,25,Behind Closed Doors,11927,5,best book,1,5,5
2423,25,Behind Closed Doors,11999,3,not bad,-0.7,-2.1,1
2424,25,Behind Closed Doors,12471,5,interesting,0.5,2.5,4
2425,25,Behind Closed Doors,12476,5,fabulous,0.4,2,4
2426,25,Behind Closed Doors,12946,5,Excellent,1,5,5
2427,25,Behind Closed Doors,13095,4,very good,0.7,2.8,4
2428,25,Behind Closed Doors,13282,5,nice,0.6,3,4
2429,25,Behind Closed Doors,13360,3,not bad,-0.7,-2.1,1
2430,25,Behind Closed Doors,13544,5,attractive book,0.8,4,5
2431,25,Behind Closed Doors,14222,3,not bad,-0.7,-2.1,1
2432,25,Behind Closed Doors,14546,5,interesting,0.5,2.5,4
2433,25,Behind Closed Doors,14936,4,fabulous,0.4,1.6,3
2434,25,Behind Closed Doors,15318,3,can do better,0.5,1.5,3
2435,25,Behind Closed Doors,15604,4,nice,0.6,2.4,4
2436,25,Behind Closed Doors,15889,4,awesome,1,4,5
2437,25,Behind Closed Doors,16569,4,interesting,0.5,2,4
2438,25,Behind Closed Doors,16913,3,can do better,0.5,1.5,3
2439,25,Behind Closed Doors,17566,4,interesting,0.5,2,4
2440,25,Behind Closed Doors,18031,5,awesome,1,5,5
2441,25,Behind Closed Doors,18100,5,nice,0.6,3,4
2442,25,Behind Closed Doors,18313,5,Excellent,1,5,5
2443,25,Behind Closed Doors,18361,4,awesome,1,4,5
2444,25,Behind Closed Doors,19171,5,interesting,0.5,2.5,4
2445,25,Behind Closed Doors,19724,5,nice,0.6,3,4
2446,25,Behind Closed Doors,19729,5,attractive book,0.8,4,5
2447,25,Behind Closed Doors,19942,3,ok,0.5,1.5,3
2448,25,Behind Closed Doors,20076,4,very good,0.7,2.8,4
2449,25,Behind Closed Doors,21217,4,attractive book,0.8,3.2,4
2450,25,Behind Closed Doors,21228,4,very good,0.7,2.8,4
2451,25,Behind Closed Doors,21676,5,awesome,1,5,5
2452,25,Behind Closed Doors,21713,5,best book,1,5,5
2453,25,Behind Closed Doors,23612,5,best book,1,5,5
2454,25,Behind Closed Doors,24499,4,Excellent,1,4,5
2455,25,Behind Closed Doors,24582,5,interesting,0.5,2.5,4
2456,25,Behind Closed Doors,24845,4,very good,0.7,2.8,4
2457,25,Behind Closed Doors,25164,3,good,0.7,2.1,4
2458,25,Behind Closed Doors,26145,3,ok,0.5,1.5,3
2459,25,Behind Closed Doors,26629,4,attractive book,0.8,3.2,4
2460,25,Behind Closed Doors,27612,5,very good,0.7,3.5,5
2461,25,Behind Closed Doors,27934,3,not bad,-0.7,-2.1,1
2462,25,Behind Closed Doors,28158,5,best book,1,5,5
2463,25,Behind Closed Doors,28824,5,Excellent,1,5,5
2464,25,Behind Closed Doors,29819,4,Excellent,1,4,5
2465,25,Behind Closed Doors,30283,5,fabulous,0.4,2,4
2466,25,Behind Closed Doors,30313,4,very good,0.7,2.8,4
2467,25,Behind Closed Doors,30601,4,nice,0.6,2.4,4
2468,25,Behind Closed Doors,30944,4,nice,0.6,2.4,4
2469,25,Behind Closed Doors,31001,5,fabulous,0.4,2,4
2470,25,Behind Closed Doors,32055,4,nice,0.6,2.4,4
2471,25,Behind Closed Doors,32305,5,fabulous,0.4,2,4
2472,25,Behind Closed Doors,32592,4,awesome,1,4,5
2473,25,Behind Closed Doors,32635,5,nice,0.6,3,4
2474,25,Behind Closed Doors,32635,5,interesting,0.5,2.5,4
2475,25,Behind Closed Doors,32918,5,Excellent,1,5,5
2476,25,Behind Closed Doors,33065,5,Excellent,1,5,5
2477,25,Behind Closed Doors,33147,5,best book,1,5,5
2478,25,Behind Closed Doors,33697,3,ok,0.5,1.5,3
2479,25,Behind Closed Doors,33864,4,interesting,0.5,2,4
2480,25,Behind Closed Doors,36099,5,best book,1,5,5
2481,25,Behind Closed Doors,40126,5,nice,0.6,3,4
2482,25,Behind Closed Doors,40468,5,awesome,1,5,5
2483,25,Behind Closed Doors,41074,3,can do better,0.5,1.5,3
2484,25,Behind Closed Doors,41318,5,fabulous,0.4,2,4
2485,25,Behind Closed Doors,43985,4,fabulous,0.4,1.6,3
2486,25,Behind Closed Doors,44243,4,awesome,1,4,5
2487,25,Behind Closed Doors,45269,4,fabulous,0.4,1.6,3
2488,25,Behind Closed Doors,45554,3,good,0.7,2.1,4
2489,25,Behind Closed Doors,47476,4,interesting,0.5,2,4
2490,25,Behind Closed Doors,47800,5,nice,0.6,3,4
2491,25,Behind Closed Doors,48482,4,nice,0.6,2.4,4
2492,25,Behind Closed Doors,48559,5,best book,1,5,5
2493,25,Behind Closed Doors,48687,1,very boring,-1,-1,1
2494,25,Behind Closed Doors,49298,5,Excellent,1,5,5
2495,25,Behind Closed Doors,50342,5,nice,0.6,3,4
2496,25,Behind Closed Doors,51065,5,fabulous,0.4,2,4
2497,25,Behind Closed Doors,51838,5,interesting,0.5,2.5,4
2498,25,Behind Closed Doors,52036,2,bad,-0.7,-1.4,1
2499,25,Behind Closed Doors,52583,5,Excellent,1,5,5
2500,26,The Whistler,588,3,good,0.7,2.1,4
2501,26,The Whistler,1169,1,very boring,-1,-1,1
2502,26,The Whistler,1952,3,not bad,-0.7,-2.1,1
2503,26,The Whistler,2324,3,good,0.7,2.1,4
2504,26,The Whistler,2900,4,Excellent,1,4,5
2505,26,The Whistler,3922,3,not bad,-0.7,-2.1,1
2506,26,The Whistler,4536,4,fabulous,0.4,1.6,3
2507,26,The Whistler,5436,4,awesome,1,4,5
2508,26,The Whistler,6342,3,ok,0.5,1.5,3
2509,26,The Whistler,6634,2,bad,-0.7,-1.4,1
2510,26,The Whistler,7001,4,attractive book,0.8,3.2,4
2511,26,The Whistler,9731,4,interesting,0.5,2,4
2512,26,The Whistler,9771,3,good,0.7,2.1,4
2513,26,The Whistler,10111,2,bad quality book,-0.7,-1.4,1
2514,26,The Whistler,10140,2,bad,-0.7,-1.4,1
2515,26,The Whistler,10402,3,ok,0.5,1.5,3
2516,26,The Whistler,10944,1,very boring,-1,-1,1
2517,26,The Whistler,11239,2,very boring,-1,-2,1
2518,26,The Whistler,11599,2,bad,-0.7,-1.4,1
2519,26,The Whistler,11691,4,interesting,0.5,2,4
2520,26,The Whistler,11692,3,not bad,-0.7,-2.1,1
2521,26,The Whistler,11927,2,very boring,-1,-2,1
2522,26,The Whistler,11945,5,very good,0.7,3.5,5
2523,26,The Whistler,12381,2,bad,-0.7,-1.4,1
2524,26,The Whistler,12874,5,Excellent,1,5,5
2525,26,The Whistler,12946,3,can do better,0.5,1.5,3
2526,26,The Whistler,13282,5,nice,0.6,3,4
2527,26,The Whistler,13360,4,awesome,1,4,5
2528,26,The Whistler,13794,2,bad quality book,-0.7,-1.4,1
2529,26,The Whistler,13991,4,nice,0.6,2.4,4
2530,26,The Whistler,14248,3,good,0.7,2.1,4
2531,26,The Whistler,14285,3,ok,0.5,1.5,3
2532,26,The Whistler,14546,2,bad quality book,-0.7,-1.4,1
2533,26,The Whistler,15604,4,attractive book,0.8,3.2,4
2534,26,The Whistler,15748,5,fabulous,0.4,2,4
2535,26,The Whistler,16377,5,awesome,1,5,5
2536,26,The Whistler,17228,4,Excellent,1,4,5
2537,26,The Whistler,17566,5,best book,1,5,5
2538,26,The Whistler,18031,4,best book,1,4,5
2539,26,The Whistler,18313,5,interesting,0.5,2.5,4
2540,26,The Whistler,18361,3,good,0.7,2.1,4
2541,26,The Whistler,18550,4,Excellent,1,4,5
2542,26,The Whistler,18798,3,not bad,-0.7,-2.1,1
2543,26,The Whistler,19191,2,very boring,-1,-2,1
2544,26,The Whistler,19724,5,very good,0.7,3.5,5
2545,26,The Whistler,19942,5,awesome,1,5,5
2546,26,The Whistler,20848,4,awesome,1,4,5
2547,26,The Whistler,21217,4,awesome,1,4,5
2548,26,The Whistler,21228,4,interesting,0.5,2,4
2549,26,The Whistler,21713,4,fabulous,0.4,1.6,3
2550,26,The Whistler,22164,3,can do better,0.5,1.5,3
2551,26,The Whistler,22534,2,bad quality book,-0.7,-1.4,1
2552,26,The Whistler,23612,4,attractive book,0.8,3.2,4
2553,26,The Whistler,24499,2,bad,-0.7,-1.4,1
2554,26,The Whistler,24582,4,fabulous,0.4,1.6,3
2555,26,The Whistler,24845,4,nice,0.6,2.4,4
2556,26,The Whistler,25164,4,fabulous,0.4,1.6,3
2557,26,The Whistler,26053,3,not bad,-0.7,-2.1,1
2558,26,The Whistler,26145,4,fabulous,0.4,1.6,3
2559,26,The Whistler,27612,3,ok,0.5,1.5,3
2560,26,The Whistler,29031,3,good,0.7,2.1,4
2561,26,The Whistler,30283,3,good,0.7,2.1,4
2562,26,The Whistler,30833,3,ok,0.5,1.5,3
2563,26,The Whistler,30871,4,fabulous,0.4,1.6,3
2564,26,The Whistler,30944,3,can do better,0.5,1.5,3
2565,26,The Whistler,31001,3,ok,0.5,1.5,3
2566,26,The Whistler,32055,5,very good,0.7,3.5,5
2567,26,The Whistler,32592,4,nice,0.6,2.4,4
2568,26,The Whistler,32635,3,not bad,-0.7,-2.1,1
2569,26,The Whistler,32918,5,best book,1,5,5
2570,26,The Whistler,32923,4,attractive book,0.8,3.2,4
2571,26,The Whistler,33065,4,best book,1,4,5
2572,26,The Whistler,33147,2,bad,-0.7,-1.4,1
2573,26,The Whistler,33697,2,bad,-0.7,-1.4,1
2574,26,The Whistler,33864,3,good,0.7,2.1,4
2575,26,The Whistler,34688,4,Excellent,1,4,5
2576,26,The Whistler,35259,4,Excellent,1,4,5
2577,26,The Whistler,35982,2,very boring,-1,-2,1
2578,26,The Whistler,36099,4,very good,0.7,2.8,4
2579,26,The Whistler,37284,4,interesting,0.5,2,4
2580,26,The Whistler,37834,4,best book,1,4,5
2581,26,The Whistler,38865,3,can do better,0.5,1.5,3
2582,26,The Whistler,41074,3,ok,0.5,1.5,3
2583,26,The Whistler,42574,5,awesome,1,5,5
2584,26,The Whistler,43602,4,awesome,1,4,5
2585,26,The Whistler,43622,3,good,0.7,2.1,4
2586,26,The Whistler,44397,5,awesome,1,5,5
2587,26,The Whistler,45269,2,bad quality book,-0.7,-1.4,1
2588,26,The Whistler,45554,4,attractive book,0.8,3.2,4
2589,26,The Whistler,47411,5,awesome,1,5,5
2590,26,The Whistler,48297,3,can do better,0.5,1.5,3
2591,26,The Whistler,48482,4,attractive book,0.8,3.2,4
2592,26,The Whistler,48559,3,not bad,-0.7,-2.1,1
2593,26,The Whistler,48687,5,very good,0.7,3.5,5
2594,26,The Whistler,49298,2,very boring,-1,-2,1
2595,26,The Whistler,50342,4,fabulous,0.4,1.6,3
2596,26,The Whistler,51460,4,nice,0.6,2.4,4
2597,26,The Whistler,51480,1,bad,-0.7,-0.7,2
2598,26,The Whistler,51762,4,Excellent,1,4,5
2599,26,The Whistler,51838,4,very good,0.7,2.8,4
2600,27,Born to Run,439,5,fabulous,0.4,2,4
2601,27,Born to Run,588,4,nice,0.6,2.4,4
2602,27,Born to Run,2077,5,awesome,1,5,5
2603,27,Born to Run,2900,5,interesting,0.5,2.5,4
2604,27,Born to Run,3022,4,attractive book,0.8,3.2,4
2605,27,Born to Run,3922,5,nice,0.6,3,4
2606,27,Born to Run,5436,5,interesting,0.5,2.5,4
2607,27,Born to Run,8167,4,attractive book,0.8,3.2,4
2608,27,Born to Run,9011,3,ok,0.5,1.5,3
2609,27,Born to Run,9731,4,nice,0.6,2.4,4
2610,27,Born to Run,9771,4,nice,0.6,2.4,4
2611,27,Born to Run,10111,4,attractive book,0.8,3.2,4
2612,27,Born to Run,10140,3,can do better,0.5,1.5,3
2613,27,Born to Run,10249,5,interesting,0.5,2.5,4
2614,27,Born to Run,10288,5,attractive book,0.8,4,5
2615,27,Born to Run,10509,2,very boring,-1,-2,1
2616,27,Born to Run,10751,4,fabulous,0.4,1.6,3
2617,27,Born to Run,10944,4,Excellent,1,4,5
2618,27,Born to Run,11285,4,interesting,0.5,2,4
2619,27,Born to Run,11408,4,awesome,1,4,5
2620,27,Born to Run,11599,5,interesting,0.5,2.5,4
2621,27,Born to Run,11854,4,very good,0.7,2.8,4
2622,27,Born to Run,11927,5,attractive book,0.8,4,5
2623,27,Born to Run,11999,3,good,0.7,2.1,4
2624,27,Born to Run,12471,5,best book,1,5,5
2625,27,Born to Run,12476,5,nice,0.6,3,4
2626,27,Born to Run,12946,4,interesting,0.5,2,4
2627,27,Born to Run,13282,5,Excellent,1,5,5
2628,27,Born to Run,13360,3,good,0.7,2.1,4
2629,27,Born to Run,13544,5,Excellent,1,5,5
2630,27,Born to Run,14546,5,awesome,1,5,5
2631,27,Born to Run,14936,4,nice,0.6,2.4,4
2632,27,Born to Run,15318,3,not bad,-0.7,-2.1,1
2633,27,Born to Run,15604,3,good,0.7,2.1,4
2634,27,Born to Run,15889,4,interesting,0.5,2,4
2635,27,Born to Run,16569,5,best book,1,5,5
2636,27,Born to Run,16913,3,can do better,0.5,1.5,3
2637,27,Born to Run,17566,4,awesome,1,4,5
2638,27,Born to Run,17984,5,Excellent,1,5,5
2639,27,Born to Run,18031,5,interesting,0.5,2.5,4
2640,27,Born to Run,18100,4,attractive book,0.8,3.2,4
2641,27,Born to Run,18313,5,awesome,1,5,5
2642,27,Born to Run,18361,4,Excellent,1,4,5
2643,27,Born to Run,19171,5,Excellent,1,5,5
2644,27,Born to Run,19724,5,attractive book,0.8,4,5
2645,27,Born to Run,19729,4,awesome,1,4,5
2646,27,Born to Run,19942,4,nice,0.6,2.4,4
2647,27,Born to Run,20076,4,nice,0.6,2.4,4
2648,27,Born to Run,21228,3,good,0.7,2.1,4
2649,27,Born to Run,21676,5,awesome,1,5,5
2650,27,Born to Run,21713,4,nice,0.6,2.4,4
2651,27,Born to Run,22534,5,awesome,1,5,5
2652,27,Born to Run,23612,5,Excellent,1,5,5
2653,27,Born to Run,24499,4,Excellent,1,4,5
2654,27,Born to Run,24582,5,nice,0.6,3,4
2655,27,Born to Run,24845,5,interesting,0.5,2.5,4
2656,27,Born to Run,25164,4,awesome,1,4,5
2657,27,Born to Run,26145,3,can do better,0.5,1.5,3
2658,27,Born to Run,26629,4,best book,1,4,5
2659,27,Born to Run,26718,4,attractive book,0.8,3.2,4
2660,27,Born to Run,27612,5,attractive book,0.8,4,5
2661,27,Born to Run,28158,4,attractive book,0.8,3.2,4
2662,27,Born to Run,28824,5,attractive book,0.8,4,5
2663,27,Born to Run,29819,5,attractive book,0.8,4,5
2664,27,Born to Run,30283,5,fabulous,0.4,2,4
2665,27,Born to Run,30313,4,fabulous,0.4,1.6,3
2666,27,Born to Run,30601,4,interesting,0.5,2,4
2667,27,Born to Run,30944,2,bad quality book,-0.7,-1.4,1
2668,27,Born to Run,31001,5,Excellent,1,5,5
2669,27,Born to Run,32055,4,awesome,1,4,5
2670,27,Born to Run,32305,5,very good,0.7,3.5,5
2671,27,Born to Run,32592,4,nice,0.6,2.4,4
2672,27,Born to Run,32635,4,best book,1,4,5
2673,27,Born to Run,32918,5,interesting,0.5,2.5,4
2674,27,Born to Run,33065,5,fabulous,0.4,2,4
2675,27,Born to Run,33147,5,nice,0.6,3,4
2676,27,Born to Run,33697,4,Excellent,1,4,5
2677,27,Born to Run,33864,4,very good,0.7,2.8,4
2678,27,Born to Run,36099,5,very good,0.7,3.5,5
2679,27,Born to Run,37746,3,not bad,-0.7,-2.1,1
2680,27,Born to Run,40126,5,very good,0.7,3.5,5
2681,27,Born to Run,41074,4,very good,0.7,2.8,4
2682,27,Born to Run,41318,5,Excellent,1,5,5
2683,27,Born to Run,43602,3,can do better,0.5,1.5,3
2684,27,Born to Run,45269,5,Excellent,1,5,5
2685,27,Born to Run,45554,3,can do better,0.5,1.5,3
2686,27,Born to Run,47476,3,can do better,0.5,1.5,3
2687,27,Born to Run,47800,5,Excellent,1,5,5
2688,27,Born to Run,48297,3,good,0.7,2.1,4
2689,27,Born to Run,48482,4,awesome,1,4,5
2690,27,Born to Run,48559,2,bad,-0.7,-1.4,1
2691,27,Born to Run,48687,1,bad,-0.7,-0.7,2
2692,27,Born to Run,49298,5,attractive book,0.8,4,5
2693,27,Born to Run,50342,5,awesome,1,5,5
2694,27,Born to Run,51166,5,best book,1,5,5
2695,27,Born to Run,51460,4,Excellent,1,4,5
2696,27,Born to Run,51480,1,very boring,-1,-1,1
2697,27,Born to Run,51762,5,nice,0.6,3,4
2698,27,Born to Run,51838,5,nice,0.6,3,4
2699,27,Born to Run,52036,2,very boring,-1,-2,1
2700,28,Harry Potter and the Cursed Child,1169,4,fabulous,0.4,1.6,3
2701,28,Harry Potter and the Cursed Child,2276,2,very boring,-1,-2,1
2702,28,Harry Potter and the Cursed Child,2324,5,attractive book,0.8,4,5
2703,28,Harry Potter and the Cursed Child,2900,3,ok,0.5,1.5,3
2704,28,Harry Potter and the Cursed Child,3087,4,very good,0.7,2.8,4
2705,28,Harry Potter and the Cursed Child,3739,5,Excellent,1,5,5
2706,28,Harry Potter and the Cursed Child,3922,2,bad,-0.7,-1.4,1
2707,28,Harry Potter and the Cursed Child,5115,3,can do better,0.5,1.5,3
2708,28,Harry Potter and the Cursed Child,5436,5,fabulous,0.4,2,4
2709,28,Harry Potter and the Cursed Child,5461,5,very good,0.7,3.5,5
2710,28,Harry Potter and the Cursed Child,5645,5,nice,0.6,3,4
2711,28,Harry Potter and the Cursed Child,5885,3,not bad,-0.7,-2.1,1
2712,28,Harry Potter and the Cursed Child,6063,3,not bad,-0.7,-2.1,1
2713,28,Harry Potter and the Cursed Child,6342,5,best book,1,5,5
2714,28,Harry Potter and the Cursed Child,6630,3,can do better,0.5,1.5,3
2715,28,Harry Potter and the Cursed Child,8370,4,attractive book,0.8,3.2,4
2716,28,Harry Potter and the Cursed Child,8484,2,bad quality book,-0.7,-1.4,1
2717,28,Harry Potter and the Cursed Child,9011,2,bad,-0.7,-1.4,1
2718,28,Harry Potter and the Cursed Child,9011,1,bad quality book,-0.7,-0.7,2
2719,28,Harry Potter and the Cursed Child,9246,4,best book,1,4,5
2720,28,Harry Potter and the Cursed Child,9731,3,not bad,-0.7,-2.1,1
2721,28,Harry Potter and the Cursed Child,10111,5,interesting,0.5,2.5,4
2722,28,Harry Potter and the Cursed Child,10140,3,ok,0.5,1.5,3
2723,28,Harry Potter and the Cursed Child,10402,4,interesting,0.5,2,4
2724,28,Harry Potter and the Cursed Child,10751,5,nice,0.6,3,4
2725,28,Harry Potter and the Cursed Child,11691,5,attractive book,0.8,4,5
2726,28,Harry Potter and the Cursed Child,11868,3,good,0.7,2.1,4
2727,28,Harry Potter and the Cursed Child,11927,3,can do better,0.5,1.5,3
2728,28,Harry Potter and the Cursed Child,11945,5,very good,0.7,3.5,5
2729,28,Harry Potter and the Cursed Child,12381,4,very good,0.7,2.8,4
2730,28,Harry Potter and the Cursed Child,12946,5,nice,0.6,3,4
2731,28,Harry Potter and the Cursed Child,13034,4,Excellent,1,4,5
2732,28,Harry Potter and the Cursed Child,13274,4,very good,0.7,2.8,4
2733,28,Harry Potter and the Cursed Child,13794,2,bad,-0.7,-1.4,1
2734,28,Harry Potter and the Cursed Child,13991,4,nice,0.6,2.4,4
2735,28,Harry Potter and the Cursed Child,14192,5,awesome,1,5,5
2736,28,Harry Potter and the Cursed Child,14248,4,best book,1,4,5
2737,28,Harry Potter and the Cursed Child,14546,5,fabulous,0.4,2,4
